"","Month","Year","U.S. merchandise exports to the World","U.S. agricultural exports to the World","Bulk","Corn","Cotton","Rice","Soybeans","Tobacco","Wheat","Intermediates","Soymeal","Soybean & Vegetable Oil","Feeds & Fodders","Distillers Grain","Hides & Skins","Consumer Oriented","Tree Nuts","Dairy Products","Prepared Food","Fresh & Processed Fruit","Fresh & Processed Vegetables","Juices & Beverages","Beef & Beef Products","Pork & Pork Products","Poultry Meat & Products","Wine & Beer","Agricultural Related 5/","Season"
"174","6","1984","117.58457183837891","108.58449554443359","96.847694396972656","118.08760833740234","105.81238555908203","88.859077453613281","83.159439086914062","113.77382659912109","91.131446838378906","111.49351501464844","128.8719482421875","97.826934814453125","107.65544128417969","101.36098480224609","89.670341491699219","119.26137542724609","125.8345947265625","104.92536163330078","117.05881500244141","116.17591094970703","116.19210052490234","119.75170135498047","121.66932678222656","127.76198577880859","124.3634033203125","119.39083862304688","112.78059387207031","Summer"
"175","7","1984","119.88843536376953","110.82550048828125","99.131439208984375","120.60630035400391","108.14351654052734","90.323501586914062","85.708900451660156","116.73770141601562","92.511505126953125","113.29619598388672","129.63516235351562","99.676109313964844","109.96804046630859","103.06552124023438","91.87677001953125","121.39827728271484","129.00968933105469","106.2154541015625","118.76722717285156","118.45413970947266","118.3399658203125","122.06511688232422","123.65171051025391","130.49609375","125.51092529296875","122.28656005859375","115.82837677001953","Summer"
"176","8","1984","120.22016906738281","111.50604248046875","100.34388732910156","121.24069213867188","109.69330596923828","91.379508972167969","87.5694580078125","117.77702331542969","92.601150512695312","113.87635803222656","129.77706909179688","100.25756072998047","110.783203125","103.9388427734375","93.299270629882812","121.51903533935547","130.21131896972656","106.57748413085938","118.35379028320312","118.45420074462891","117.93489837646484","121.66470336914062","123.67348480224609","131.02783203125","126.335693359375","122.28622436523438","116.30329132080078","Summer"
"177","9","1984","122.80875396728516","113.73078155517578","103.02248382568359","121.95310974121094","113.38470458984375","91.967002868652344","91.865066528320312","121.20587921142578","93.32525634765625","115.91996765136719","130.55088806152344","102.20282745361328","112.85690307617188","106.30574035644531","96.784065246582031","122.97696685791016","133.11419677734375","107.79917907714844","119.70888519287109","119.95842742919922","119.18708038330078","123.38582611083984","124.3935546875","131.972412109375","127.69525146484375","124.95894622802734","119.41537475585938","Autumn"
"178","10","1984","123.71247100830078","114.33761596679688","103.60437774658203","122.00463104248047","114.07798767089844","92.079666137695312","92.423507690429688","121.98550415039062","94.663040161132812","116.5389404296875","131.1888427734375","102.69921875","113.48052978515625","106.67483520507812","97.57000732421875","123.47921752929688","134.10874938964844","108.29637145996094","120.24089813232422","120.49826049804688","119.61019897460938","123.99024200439453","124.52733612060547","132.24755859375","128.01115417480469","126.01922607421875","120.422607421875","Autumn"
"179","11","1984","122.39321136474609","114.29405212402344","104.48183441162109","121.42156982421875","115.78971099853516","91.489128112792969","94.36834716796875","120.61044311523438","95.141838073730469","115.95561981201172","130.39572143554688","101.95092010498047","113.71251678466797","107.59358215332031","99.367454528808594","122.70601654052734","132.3770751953125","108.14203643798828","119.39511108398438","119.87882232666016","118.890869140625","123.07744598388672","123.57809448242188","131.57453918457031","127.92529296875","124.65186309814453","120.01032257080078","Autumn"
"180","12","1984","124.64336395263672","115.74565887451172","106.20693969726562","121.89952087402344","118.51762390136719","92.156112670898438","97.083747863769531","122.23328399658203","95.776466369628906","117.38107299804688","130.02987670898438","103.15724945068359","115.2056884765625","108.86890411376953","101.80877685546875","123.57536315917969","134.81680297851562","108.42945098876953","120.19411468505859","120.76404571533203","119.56267547607422","124.08650970458984","123.74837493896484","132.43365478515625","128.32542419433594","126.53240203857422","122.29827880859375","Winter"
"181","1","1985","125.32012939453125","116.60988616943359","106.90678405761719","123.93135833740234","116.90139770507812","92.774627685546875","97.2891845703125","134.63215637207031","96.389251708984375","118.56584167480469","134.86174011230469","105.13432312011719","115.45169830322266","108.205810546875","102.277099609375","124.30880737304688","136.00811767578125","108.91412353515625","120.89250946044922","121.71656799316406","120.12450408935547","124.82865142822266","123.72266387939453","133.5462646484375","128.80519104003906","128.27297973632812","123.67690277099609","Winter"
"182","2","1985","127.07855224609375","118.00991821289062","107.83285522460938","125.30891418457031","117.5697021484375","93.810203552246094","97.953643798828125","136.94308471679688","97.350883483886719","119.64280700683594","135.39064025878906","106.63489532470703","116.84424591064453","108.74445343017578","102.90132141113281","126.10441589355469","138.69482421875","109.55219268798828","122.53793334960938","123.85540008544922","122.31422424316406","127.21057891845703","125.05207824707031","135.61189270019531","129.07833862304688","130.78347778320312","126.18885040283203","Winter"
"183","3","1985","128.05691528320312","118.69747924804688","108.11357879638672","125.32649230957031","118.10089111328125","94.158012390136719","98.237396240234375","137.5264892578125","97.718475341796875","120.30030059814453","135.9390869140625","107.23858642578125","117.48230743408203","109.23712158203125","103.61225891113281","127.22049713134766","139.43147277832031","110.09927368164062","124.15116119384766","125.16620635986328","123.96690368652344","129.12295532226562","125.67739868164062","136.01011657714844","129.753662109375","131.92601013183594","127.12709808349609","Spring"
"184","4","1985","125.51553344726562","117.09767913818359","107.00817108154297","124.25965118408203","117.15584564208984","93.256179809570312","97.408805847167969","132.79623413085938","96.484695434570312","118.49303436279297","134.22425842285156","105.06112670898438","115.97179412841797","108.31062316894531","103.15685272216797","125.46808624267578","135.24150085449219","109.27980804443359","122.59581756591797","123.37136840820312","122.28338623046875","126.9288330078125","124.70054626464844","134.80361938476562","129.34037780761719","127.17483520507812","124.44424438476562","Spring"
"185","5","1985","126.36553955078125","117.68682861328125","107.43744659423828","124.64019012451172","118.10272979736328","93.705009460449219","97.622520446777344","133.43533325195312","96.966445922851562","119.18480682373047","134.68075561523438","105.85462188720703","116.59049987792969","109.01813507080078","103.50074005126953","126.16871643066406","136.32527160644531","109.83758544921875","123.37666320800781","123.98239135742188","123.01303863525391","127.77027130126953","125.4351806640625","135.27511596679688","129.97866821289062","127.71842956542969","125.11276245117188","Spring"
"186","6","1985","125.63969421386719","117.35941314697266","107.41189575195312","124.76177215576172","117.85369873046875","93.651725769042969","97.774070739746094","133.09686279296875","96.600738525390625","118.80126953125","134.34219360351562","105.19024658203125","116.50782012939453","109.146240234375","103.52133941650391","125.66944122314453","135.72531127929688","109.70526123046875","122.71870422363281","123.40747833251953","122.31885528564453","126.91866302490234","125.50712585449219","134.97000122070312","129.79071044921875","126.68051147460938","124.25019073486328","Summer"
"187","7","1985","124.01181030273438","116.26171875","106.72600555419922","123.5328369140625","117.70543670654297","93.142387390136719","97.290306091308594","129.79612731933594","95.8905029296875","117.84620666503906","133.10543823242188","103.92073059082031","115.50949859619141","109.15400695800781","103.31330108642578","124.39765167236328","132.9237060546875","109.49196624755859","121.60462188720703","121.81901550292969","120.81716156005859","125.08990478515625","124.76686096191406","133.80744934082031","130.18754577636719","123.88856506347656","121.87211608886719","Summer"
"188","8","1985","125.20755767822266","117.83314514160156","108.26437377929688","126.06805419921875","118.58475494384766","95.484268188476562","98.459304809570312","129.14326477050781","96.642440795898438","119.90913391113281","135.36653137207031","104.91549682617188","116.96659851074219","112.61362457275391","104.27024841308594","126.30023956298828","131.85292053222656","113.19406890869141","123.47566223144531","122.99462127685547","122.11483764648438","125.800048828125","128.51736450195312","136.662109375","134.45744323730469","124.33962249755859","121.63150787353516","Summer"
"189","9","1985","126.32749176025391","118.67657470703125","109.05223083496094","126.33123016357422","119.31693267822266","95.692947387695312","99.575950622558594","130.38796997070312","97.314292907714844","120.70709991455078","135.72575378417969","105.54933929443359","117.69680023193359","113.35240173339844","105.10908508300781","127.10956573486328","132.754150390625","113.91153717041016","124.42167663574219","123.86971282958984","123.02452087402344","126.94203948974609","129.03155517578125","137.20130920410156","134.89689636230469","125.53012847900391","122.85823822021484","Autumn"
"190","10","1985","124.30153656005859","117.15190124511719","108.16802215576172","122.62216949462891","119.37657165527344","93.364105224609375","100.43385314941406","127.11762237548828","95.828605651855469","119.28888702392578","134.16621398925781","104.31499481201172","115.51743316650391","113.25526428222656","105.89315032958984","125.05451965332031","128.95257568359375","113.39997863769531","123.33954620361328","121.87599945068359","120.79554748535156","124.99579620361328","126.82942199707031","132.87992858886719","135.40357971191406","122.5672607421875","120.41962432861328","Autumn"
